timestamp_ms,frame,face_det_ms,gaze_est_ms,blink_det_ms,num_faces,pitch_deg,yaw_deg,ear,blink_rate_10s_bps,blink_state,engagement_score,engagement_level,engagement_trend,is_blinking,is_calibrated,timestamp,engagement_level_str,engagement_level_enc
1762453798362,131,93.71423721313477,10.038375854492188,3.06081771850586,1,-8.482589721679688,14.01873779296875,31.083517956510548,0.1,distracted,66.3425196700106,1.0,declining,False,True,2025-11-06 18:29:58.362,1.0,0
1762453798512,132,92.4839973449707,8.01849365234375,0.0,1,-9.288070678710938,13.312744140625,31.4301278967748,0.1,distracted,66.60600702335665,1.0,declining,False,True,2025-11-06 18:29:58.512,1.0,0
1762453798660,133,92.8058624267578,7.028579711914063,0.0,1,-9.303375244140623,12.883941650390623,31.143494428460954,0.1,distracted,66.79044817069888,1.0,declining,False,True,2025-11-06 18:29:58.660,1.0,0
1762453798808,134,91.07685089111328,8.020162582397461,0.0,1,-8.276748657226562,13.216064453125,30.25203032496337,0.1,distracted,66.91955697383844,1.0,declining,False,True,2025-11-06 18:29:58.808,1.0,0
1762453798941,135,88.20462226867676,9.764432907104492,6.112575531005859,1,-9.27972412109375,12.9210205078125,31.19904628653675,0.1,distracted,67.00993313603614,1.0,declining,False,True,2025-11-06 18:29:58.941,1.0,0
1762453799075,136,92.68355369567873,7.771968841552734,6.06083869934082,1,-9.445281982421877,13.153717041015623,29.41550049747275,0.1,distracted,67.07319644957452,1.0,declining,False,True,2025-11-06 18:29:59.075,1.0,0
1762453799226,137,92.14448928833008,7.99107551574707,4.029989242553711,1,-8.96240234375,13.13653564453125,31.17407344516988,0.1,distracted,67.1174807690514,1.0,declining,False,True,2025-11-06 18:29:59.226,1.0,0
1762453799376,138,90.42000770568848,6.010770797729492,4.03904914855957,1,-8.5146484375,10.165237426757812,29.40579411948585,0.1,distracted,67.14847979268521,2.0,declining,False,True,2025-11-06 18:29:59.376,2.0,1
1762453799526,139,93.20378303527832,7.773399353027344,4.041194915771484,1,-7.372421264648437,13.90625,28.85890867315308,0.1,distracted,67.41213039094428,2.0,declining,False,True,2025-11-06 18:29:59.526,2.0,1
1762453799677,140,95.40224075317384,7.763385772705078,0.0,1,-10.735580444335938,11.544281005859377,29.46495151366687,0.1,distracted,67.59668580972564,2.0,declining,False,True,2025-11-06 18:29:59.677,2.0,1
1762453799826,141,91.51482582092284,6.01649284362793,2.046346664428711,1,-9.020751953125,11.825607299804688,29.73949687666694,0.1,distracted,67.72587460287258,2.0,declining,False,True,2025-11-06 18:29:59.826,2.0,1
1762453799960,142,78.39584350585938,18.877744674682617,4.045248031616211,1,-9.659881591796877,10.183853149414062,29.46495151366687,0.1,distracted,67.81630675807544,2.0,declining,False,True,2025-11-06 18:29:59.960,2.0,1
1762453800095,143,88.16981315612793,0.0,3.536224365234375,1,-9.993255615234377,13.584625244140623,30.31167410109404,0.1,distracted,67.87960926671744,2.0,declining,False,True,2025-11-06 18:30:00.095,2.0,1
1762453800227,144,91.63570404052734,7.765293121337891,4.040956497192383,1,-11.978973388671877,10.000747680664062,29.45521362818,0.1,distracted,67.92392102276685,2.0,declining,False,True,2025-11-06 18:30:00.227,2.0,1
1762453800378,145,90.98267555236816,9.77158546447754,4.041194915771484,1,-8.23590087890625,12.749908447265623,28.467453799342746,0.0,normal,68.91493925200143,2.0,declining,False,True,2025-11-06 18:30:00.378,2.0,1
1762453800526,146,94.86126899719238,8.02755355834961,0.0,1,-11.57666015625,14.409255981445312,28.63346388211969,0.0,normal,69.60865201246564,2.0,stable,False,True,2025-11-06 18:30:00.526,2.0,1
1762453800677,147,81.0995101928711,7.02357292175293,2.036571502685547,1,-11.668197631835938,12.587310791015623,29.53065600315889,0.0,normal,70.09425094479059,2.0,stable,False,True,2025-11-06 18:30:00.677,2.0,1
1762453800810,148,84.91158485412598,8.022308349609375,4.044294357299805,1,-9.949172973632812,10.353713989257812,26.04820276974189,0.0,normal,70.43417019741804,2.0,stable,False,True,2025-11-06 18:30:00.810,2.0,1
1762453800942,149,92.69404411315918,7.758378982543945,4.042625427246094,1,-8.93133544921875,9.522293090820312,24.285264597336003,0.0,normal,70.67211367425728,2.0,stable,False,True,2025-11-06 18:30:00.942,2.0,1
1762453801090,150,85.42871475219727,10.024070739746094,4.045724868774414,1,-9.959701538085938,10.3514404296875,25.14662643090441,0.0,normal,70.83867410804473,2.0,stable,False,True,2025-11-06 18:30:01.090,2.0,1
1762453801226,151,86.94100379943848,6.013154983520508,4.051446914672852,1,-11.630813598632812,11.017166137695312,25.980391567194296,0.0,normal,70.95526641169596,2.0,stable,False,True,2025-11-06 18:30:01.226,2.0,1
1762453801358,152,89.39170837402344,8.016109466552734,4.047155380249023,1,-10.765914916992188,11.146484375,25.980391567194296,0.0,normal,71.03688102425181,2.0,stable,False,True,2025-11-06 18:30:01.358,2.0,1
1762453801491,153,87.4028205871582,8.018255233764648,4.046440124511719,1,-11.086807250976562,11.930877685546877,25.08753442433715,0.0,normal,71.09401125304092,2.0,stable,False,True,2025-11-06 18:30:01.491,2.0,1
1762453801624,154,92.61965751647948,7.759332656860352,4.045724868774414,1,-11.0731201171875,11.617156982421877,25.980391567194296,0.0,normal,71.13400241319329,2.0,stable,False,True,2025-11-06 18:30:01.624,2.0,1
1762453801772,155,90.78717231750488,7.525920867919922,4.038333892822266,1,-11.26910400390625,10.732070922851562,25.09922128011025,0.0,normal,71.16199622529993,2.0,stable,False,True,2025-11-06 18:30:01.772,2.0,1
1762453801923,156,91.36581420898438,8.01706314086914,0.0,1,-8.662872314453125,7.12969970703125,25.984212294782637,0.0,normal,71.1815918937746,2.0,stable,False,True,2025-11-06 18:30:01.923,2.0,1
1762453802057,157,87.11671829223633,8.024930953979492,6.05010986328125,1,-8.186447143554688,9.148681640625,25.435277436170573,0.0,normal,71.19530886170685,2.0,stable,False,True,2025-11-06 18:30:02.057,2.0,1
1762453802208,158,89.73383903503418,10.02049446105957,0.0,1,-9.058258056640623,8.097213745117188,26.811879198741465,0.0,normal,71.20491073925943,2.0,stable,False,True,2025-11-06 18:30:02.208,2.0,1
1762453802338,159,88.49263191223145,6.016731262207031,4.047632217407227,1,-7.7494964599609375,9.021026611328123,25.980391567194296,0.0,normal,71.21163205354624,2.0,stable,False,True,2025-11-06 18:30:02.338,2.0,1
1762453802472,160,90.95382690429688,9.058475494384766,6.056785583496094,1,-9.383377075195312,7.111114501953125,26.412289999458423,0.0,normal,71.21633697354702,2.0,stable,False,True,2025-11-06 18:30:02.472,2.0,1
1762453802623,161,96.88925743103027,7.765054702758789,0.0,1,-9.119308471679688,9.606475830078123,26.867466474008022,0.0,normal,71.21963041754755,2.0,stable,False,True,2025-11-06 18:30:02.623,2.0,1
1762453802773,162,82.96418190002441,7.516145706176758,4.039764404296875,1,-11.18365478515625,10.149932861328123,27.26240603247688,0.0,normal,71.22193582834792,2.0,stable,False,True,2025-11-06 18:30:02.773,2.0,1
1762453802907,163,89.25366401672363,8.014678955078125,4.038333892822266,1,-14.320846557617188,11.35052490234375,25.920758891331317,0.0,normal,70.98159833419277,2.0,stable,False,True,2025-11-06 18:30:02.907,2.0,1
1762453803057,164,91.11857414245604,8.029699325561523,0.0,1,-12.424530029296877,12.86663818359375,26.00495915881445,0.0,normal,70.57312551545769,2.0,stable,False,True,2025-11-06 18:30:03.057,2.0,1
1762453803190,165,85.0832462310791,6.016969680786133,3.8204193115234375,1,-15.915496826171877,6.614959716796875,24.68234384656901,0.0,normal,70.04861554773116,2.0,stable,False,True,2025-11-06 18:30:03.190,2.0,1
1762453803325,166,87.27741241455078,8.039474487304688,4.05120849609375,1,-14.730697631835938,7.3108062744140625,26.89906660351468,0.0,normal,69.44448546643831,2.0,stable,False,True,2025-11-06 18:30:03.325,2.0,1
1762453803458,167,94.55084800720216,8.764982223510742,4.047632217407227,1,-14.50140380859375,5.9661865234375,25.153686152635046,0.0,normal,68.78618036734349,2.0,stable,False,True,2025-11-06 18:30:03.458,2.0,1
1762453803606,168,92.95654296875,7.772207260131836,4.040241241455078,1,-13.989089965820312,5.7050323486328125,25.13025270144512,0.0,normal,68.09146934761469,2.0,stable,False,True,2025-11-06 18:30:03.606,2.0,1
1762453803756,169,95.02744674682616,7.766962051391602,0.0,1,-16.2669677734375,8.924484252929688,26.536419502519188,0.0,normal,67.37275223640819,2.0,stable,False,True,2025-11-06 18:30:03.756,2.0,1
1762453803907,170,86.49849891662598,8.01992416381836,4.044771194458008,1,-14.386489868164062,8.697113037109375,26.867466474008022,0.0,normal,66.63867393772725,2.0,stable,False,True,2025-11-06 18:30:03.907,2.0,1
1762453804041,171,90.70324897766112,7.758855819702148,6.051540374755859,1,-14.541015625,10.587554931640623,25.920758891331317,0.0,normal,65.89525415215823,2.0,stable,False,True,2025-11-06 18:30:04.041,2.0,1
1762453804191,172,90.64459800720216,8.019685745239258,4.038810729980469,1,-5.300582885742188,10.038864135742188,26.41024601546941,0.0,normal,65.37486030225992,2.0,stable,False,True,2025-11-06 18:30:04.191,2.0,1
1762453804339,173,89.28036689758301,8.029460906982422,2.0668506622314453,1,-5.620880126953125,8.110931396484375,25.563675956347147,0.0,normal,65.01058460733111,2.0,stable,False,True,2025-11-06 18:30:04.339,2.0,1
1762453804474,174,92.4363136291504,8.017778396606445,4.040002822875977,1,-3.4171142578125,11.455047607421877,27.700690941002197,0.0,normal,64.75559162088094,2.0,stable,False,True,2025-11-06 18:30:04.474,2.0,1
1762453804624,175,97.42355346679688,7.767677307128906,0.0,1,-2.26226806640625,10.570175170898438,27.687732715473796,0.0,normal,64.80666150685816,2.0,stable,False,True,2025-11-06 18:30:04.624,2.0,1
1762453804772,176,89.10298347473145,8.017539978027344,4.034519195556641,1,-2.258087158203125,10.212432861328123,27.69687021341385,0.0,normal,65.0733867478786,2.0,stable,False,True,2025-11-06 18:30:04.772,2.0,1
1762453804907,177,90.48891067504884,7.757186889648437,4.047393798828125,1,-3.3418731689453125,9.659912109375,27.26240603247688,0.0,normal,65.26009441659292,2.0,stable,False,True,2025-11-06 18:30:04.907,2.0,1
1762453805055,178,91.30024909973145,7.773160934448242,5.26118278503418,1,-9.381988525390623,8.568634033203125,26.8044785362484,0.0,normal,65.39078978469294,2.0,stable,False,True,2025-11-06 18:30:05.055,2.0,1
1762453805203,179,91.17770195007324,8.01706314086914,0.0,1,-14.950790405273438,9.093826293945312,25.980391567194296,0.0,normal,65.25130022152656,2.0,stable,False,True,2025-11-06 18:30:05.203,2.0,1
1762453805338,180,89.42890167236328,8.018970489501953,4.041433334350586,1,-14.248977661132812,10.428939819335938,25.156229394536165,0.0,normal,64.92409255081776,2.0,stable,False,True,2025-11-06 18:30:05.338,2.0,1
1762453805489,181,92.14329719543456,8.030891418457031,0.0,1,-12.620941162109377,10.439834594726562,26.356702724191862,0.0,normal,64.46686478557243,2.0,stable,False,True,2025-11-06 18:30:05.489,2.0,1
1762453805621,182,88.95587921142578,8.020162582397461,4.046201705932617,1,-14.384506225585938,7.2409515380859375,24.662881811190665,0.0,normal,63.919979500803095,2.0,stable,False,True,2025-11-06 18:30:05.621,2.0,1
1762453805756,183,91.18342399597168,7.761955261230469,4.060029983520508,1,-15.588546752929688,9.10906982421875,25.13025270144512,0.0,normal,63.31166698667938,2.0,stable,False,True,2025-11-06 18:30:05.756,2.0,1
1762453805905,184,85.4957103729248,11.811017990112305,0.0,1,-13.905014038085938,8.972503662109375,24.34628769050869,0.0,normal,62.66166727509383,2.0,stable,False,True,2025-11-06 18:30:05.905,2.0,1
1762453806038,185,77.05903053283691,6.0176849365234375,4.040241241455078,1,-14.371994018554688,10.9296875,24.68234384656901,0.0,normal,61.98377940122587,2.0,declining,False,True,2025-11-06 18:30:06.038,2.0,1
1762453806173,186,90.93570709228516,9.02104377746582,4.050970077514648,1,-14.3853759765625,8.972900390625,24.6649396124284,0.0,normal,61.2876457502922,2.0,declining,False,True,2025-11-06 18:30:06.173,2.0,1
1762453806322,187,86.99607849121094,8.014202117919922,0.0,1,-13.771469116210938,7.286758422851562,27.69687021341385,0.0,normal,60.580000982183805,2.0,declining,False,True,2025-11-06 18:30:06.322,2.0,1
1762453806454,188,91.36295318603516,6.009340286254883,2.033233642578125,1,-12.660079956054688,4.76336669921875,25.003328995654137,0.0,normal,59.865546176851886,2.0,declining,False,True,2025-11-06 18:30:06.454,2.0,1
1762453806589,189,91.28093719482422,7.756948471069336,4.047870635986328,1,-11.336227416992188,6.361175537109375,25.552847513353868,0.0,normal,59.365427813119545,2.0,declining,False,True,2025-11-06 18:30:06.589,2.0,1
1762453806740,190,89.10417556762695,8.027076721191406,4.044771194458008,1,-11.028976440429688,4.3743438720703125,23.16722781046421,0.0,normal,59.01534495850691,2.0,declining,False,True,2025-11-06 18:30:06.740,2.0,1
1762453806890,191,92.76175498962402,8.027076721191406,0.0,1,-10.957473754882812,6.7100830078125,23.66961650737152,0.0,normal,58.77028696027806,2.0,declining,False,True,2025-11-06 18:30:06.890,2.0,1
1762453807025,192,93.0023193359375,6.034135818481445,2.0399093627929688,1,-13.615829467773438,7.918136596679687,23.37962445381359,0.0,normal,58.38087919715683,2.0,declining,False,True,2025-11-06 18:30:07.025,2.0,1
1762453807174,193,95.07203102111816,6.010770797729492,0.0,1,-12.389938354492188,6.3348541259765625,25.317588214116583,0.0,normal,58.10829376297197,2.0,declining,False,True,2025-11-06 18:30:07.174,2.0,1
1762453807325,194,86.66062355041504,8.015871047973633,2.022027969360352,1,-12.749954223632812,4.457977294921875,26.173298124562585,0.0,normal,57.91748395904257,2.0,declining,False,True,2025-11-06 18:30:07.325,2.0,1
1762453807459,195,92.95392036437988,7.761716842651367,4.047632217407227,1,-12.255783081054688,9.404159545898438,24.361468671616983,0.0,normal,57.78391709629199,2.0,declining,False,True,2025-11-06 18:30:07.459,2.0,1
1762453807609,196,91.34411811828612,9.77635383605957,4.0454864501953125,1,-8.0926513671875,8.236297607421875,26.894081684285844,0.0,normal,57.908287456727614,2.0,declining,False,True,2025-11-06 18:30:07.609,2.0,1
1762453807759,197,103.1818389892578,10.036468505859377,6.047487258911133,1,-7.9546356201171875,7.54010009765625,23.83014972052553,0.0,normal,58.214450176688594,2.0,declining,False,True,2025-11-06 18:30:07.759,2.0,1
1762453807923,198,99.22361373901369,8.031606674194336,6.049633026123047,1,-10.505996704101562,10.45245361328125,27.257683264504465,0.0,normal,58.64911529311611,2.0,declining,False,True,2025-11-06 18:30:07.923,2.0,1
1762453808074,199,97.9018211364746,8.026599884033203,4.046440124511719,1,-9.582443237304688,10.786056518554688,28.01264499121905,0.0,normal,59.17499301384146,2.0,declining,False,True,2025-11-06 18:30:08.074,2.0,1
1762453808225,200,98.91128540039062,10.033845901489258,6.050825119018555,1,-8.3865966796875,13.012741088867188,28.186226104020434,0.0,normal,59.76599549410729,2.0,declining,False,True,2025-11-06 18:30:08.225,2.0,1
